id,author,thumbsup,text,# of replies,replies
Ugzpkw9tPAev6Yy_S9Z4AaABAg,January Johnson,0,This an absolute travesty of justice. Impeach/ remove/recuse Thomas. He’s a threat to our nation and our democracy.,0,[]
UgxyVPifnRZy2BI6LIl4AaABAg,Ivette A,70,Disgusting! Thomas should be impeached & indicted for his role in Jan 6th w his wife . These loopholes must be closed.,7,"['Uhhhh…… wut?', ""I mean it seems it's not loopholes. It seems as if over the decades it was just rigged this way. smh"", 'Ivette totally agree']"
UgzBcMo9G2n3ZGQ2JzR4AaABAg,"Donald Lane McCray, Jr",24,Remember this ... everything done in the dark will eventually see the light of day.,4,"['Psalms 35', 'Proverbs 4:18 & 19', 'fair enough, but from a legal standpoint the clock is ticking. The game for these criminals now is to delay as much as they can.', ""No, it won't.  The world is full of secrets that remain in the dark and will always remain there.  Grow up.""]"
Ugx0DI09I3hH_cJYTqx4AaABAg,Frank Kenney,8,Thomas needs to go!!!,0,[]
Ugw9sdAPqZFnlC4Ht4N4AaABAg,Ana Vasquez,0,"Thomas is a totally compromised political hack with a insurrection supporter for a wife!  I have lost all respect for the court as Trump has managed to pack it with partisan political hacks who do not adhere to ethics, precedent or the constitution.",0,[]
UgyWNiRIlqIExTgQg0Z4AaABAg,Teresa Johnson,0,"White men are above the law. If it was anyone else (persons of color or poor ""Whites"") they would be in jail long ago.",0,[]
UgxPnR6R5kJn9n91C-B4AaABAg,HGH Ff Grantor,142,"Wow. So it's ""leave it up to the states"" when it comes to taking rights away but when it's seeking justice the states will kneel to justice Thomas. Injustice Thomas that is.

This guy narrowly got voted into the Supreme Court with the slimmest margin in a century with only 1 year of experience and he's single handedly changing the course of justice in America.

Democracy is weaker today...",15,"['murdering babies isnt a right', ""@Essex121514 conservatives are on track to take the house and the senate.  I don't think it's conservatives crying"", '@Bob Cob conservatives cry.  Liberals plan.\n\nKeep crying conservative.']"
UgyrdST6eYe6CeHB1t14AaABAg,Joe ROGAIN,21,Herschel Walker reminds me of Clarence Thomas!,3,"['Putin and tRUMP are always on my mind. The rest are 2nd grade and 3rd string.', 'So 2 men on your mind today?\n👨🏻👨🏻']"
Ugz6U_0OWs11YFxzqAx4AaABAg,Chris Worthman,0,"There is no supreme court, there is a christo fascist tribunal",0,[]
Ugz-aatfevGEECcMis14AaABAg,bongopirate067,0,FCKN Traitor protecting TRAITOR,0,[]
